6|30392|A|19070|23764|Vincent|Collard|15|RW|4|1|1|0|7|8|+2|2|0
7|30392|A|20542|26108|Sebastian|Glas|16|RW|0|0|0|0|0|0|0|1|0
8|30392|A|18862|23193|Miles|Mueller|17|C|1|0|0|1|0|0|+2|0|2
9|30392|A|20164|25684|Caleb|Desnoyers|18|C|1|1|0|1|7|7|0|1|0
10|30392|A|19127|23868|Preston|Lounsbury|20|C|2|2|1|0|3|6|+2|0|0
11|30392|A|19086|23804|Natan|Grenier|21|D|3|1|0|0|0|0|+1|0|0
12|30392|A|18902|23276|Thomas|Auger|22|RW|3|2|0|0|0|0|0|1|2
13|30392|A|19528|24621|Adam|Fortier-Gendron|24|D|1|0|0|0|0|0|+1|0|0
14|30392|A|20520|26087|Julius|Sumpf|26|C|1|0|0|0|9|17|0|3|0
15|30392|A|18212|22358|Connor|Trenholm|27|C|4|2|1|0|4|7|+1|1|0
16|30392|A|18691|23079|Yoan|Loshing|28|LW|4|2|1|0|0|0|0|0|0
17|30392|A|20533|26099|Ales|Zielinski|63|D|4|0|0|1|0|0|+1|1|0
0|30393|H|18911|23515|Brady|Schultz|5|D|2|0|0|1|0|0|-1|4|2
1|30393|H|18692|23088|Markus|Vidicek|6|C|1|1|0|0|11|21|-2|0|2
2|30393|H|19740|25092|David|Moravec|7|D|0|0|0|0|0|0|0|1|0
3|30393|H|19124|23921|Jack|Martin|8|D|0|0|0|0|0|0|+1|1|0
4|30393|H|20194|25748|Liam|Kilfoil|9|C|4|2|1|0|5|10|0|0|0
5|30393|H|19816|25105|Brody|Fournier|12|RW|0|0|0|0|0|0|-2|1|0
6|30393|H|19087|23794|Logan|Crosby|14|RW|4|2|0|1|0|0|+1|2|0
7|30393|H|19629|25040|Dominic|MacKenzie|15|D|1|1|0|0|0|0|-1|0|0
8|30393|H|19543|24634|Reece|Peitzsche|19|LW|4|2|0|0|0|0|0|0|0
9|30393|H|18806|23188|Braeden|MacPhee|21|RW|1|1|0|0|6|12|0|1|2
10|30393|H|20536|26102|Yannik|Ponzetto|23|LW|2|1|0|0|0|0|-1|0|0
11|30393|H|19521|24635|Owen|Phillips|26|D|1|1|0|0|0|0|-1|0|0
12|30393|H|19251|23936|Liam|Welsh|48|LW|0|0|0|0|0|0|0|1|0
13|30393|H|20246|25687|Eddy|Doyle|51|D|0|0|0|0|0|0|0|0|0
14|30393|H|19099|23830|Jake|Todd|63|C|0|0|0|0|0|1|0|0|0
15|30393|H|19594|24739|Lou|Lévesque|67|LW|3|3|0|0|0|0|0|0|0
16|30393|H|19559|24664|Antoine|Fontaine|89|C|0|0|0|0|1|3|0|0|0
17|30393|H|19741|24796|Cade|Moser|90|C|1|0|0|0|0|0|0|1|0
0|30393|A|19129|23902|Brett|Arsenault|5|RW|1|1|0|0|0|0|0|0|0
1|30393|A|18924|23269|Isaac|Vos|6|D|0|0|0|0|0|0|0|0|0
2|30393|A|19546|24624|Marcus|Kearsey|7|D|2|0|0|0|0|0|0|2|0
3|30393|A|18630|22932|Giovanni|Morneau|8|C|0|0|0|1|11|16|+1|0|0
4|30393|A|20183|25664|Owen|Conrad|10|D|1|0|1|0|0|0|+1|1|0
5|30393|A|18180|22249|Cole|Huckins|12|LW|1|0|0|0|7|13|-1|0|4
6|30393|A|19592|24712|Matthew|Butler|13|C|2|1|0|0|3|11|0|0|0
7|30393|A|20201|25704|Anthony|Flanagan|14|RW|2|1|0|0|3|6|0|0|0
8|30393|A|19583|24651|Ross|Campbell|15|RW|0|0|0|1|0|0|+2|0|0
9|30393|A|19913|25174|Lucas|Romeo|17|RW|0|0|0|0|0|0|-1|1|2
10|30393|A|19235|24131|Kevin|Walker|18|LW|1|0|0|0|0|0|0|0|0
11|30393|A|18694|23098|Lane|Hinkley|19|D|1|0|0|0|0|0|0|3|2
12|30393|A|18733|23118|Carl-Etienne|Michel|26|D|0|0|0|0|0|0|+1|0|0
13|30393|A|18320|22390|Michael|Horth|27|LW|4|3|2|0|0|1|+1|2|0
14|30393|A|19547|24680|Alexis|Michaud|47|RW|0|0|0|0|0|0|+1|0|0
15|30393|A|18715|23100|Simon|Hughes|55|LW|3|0|0|0|0|0|0|1|0
16|30393|A|20528|26094|Ondrej|Maruna|71|C|0|0|0|0|0|0|-1|0|0
17|30393|A|19131|23779|Anton|Topilnyckyj|77|D|0|0|0|0|0|0|0|0|0
0|30394|H|20514|23993|Matthew|Eric|3|D|1|1|1|0|0|0|+1|1|0
1|30394|H|19199|23917|Cory|MacGillivray|5|D|0|0|0|0|0|0|-1|0|0
2|30394|H|19765|25024|Rayen|Haché|6|D|0|0|0|0|0|0|+1|0|0
3|30394|H|18332|22505|Vincent|Maisonneuve|7|D|2|0|0|0|0|0|-1|1|0
4|30394|H|19621|24736|William|Labranche|9|RW|1|1|0|0|0|0|0|0|0
5|30394|H|19468|24183|Nathan|Lévesque|11|LW|0|0|0|0|0|0|-1|1|0
6|30394|H|19102|23836|Francis|Woods|13|LW|1|0|0|0|0|0|0|1|2
7|30394|H|19872|24025|Billy|Kollias|14|LW|1|0|0|0|0|0|0|0|0
8|30394|H|20543|26109|Sander|Wold|17|C|2|0|0|0|7|13|-1|1|0
9|30394|H|18204|22298|Charles|Boutin|19|C|5|5|0|1|16|24|+1|0|0
10|30394|H|20534|26100|Jan|Golicic|21|D|1|0|0|0|0|0|0|2|0
11|30394|H|19650|24742|Félix|Ouellet|22|LW|1|1|0|0|0|0|-1|1|0
12|30394|H|18740|23125|Joey|Vetrano|23|RW|3|2|0|0|0|0|0|0|0
13|30394|H|19489|24543|Jacob|Renaud-Viau|26|D|1|0|0|0|0|0|-1|1|0
14|30394|H|18850|23390|Jérémie|Minville|27|LW|5|5|0|0|0|1|+1|3|0
15|30394|H|19696|24773|Justin|Dumais|43|LW|2|1|0|1|0|0|+1|0|0
16|30394|H|20565|26135|Xavier|Guillemette|44|C|0|0|0|0|1|2|-1|1|0
17|30394|H|19720|24841|Jacob|Kaine|71|C|0|0|0|0|3|6|-1|0|0
0|30394|A|19149|23958|Simon-Pier|Brunet|3|D|1|0|0|0|0|0|-1|5|0
